text,tag,is_diff,relabel_intent,older_intents,is_confuse,orlder_tag
giúp tôi giảm nút ấn thứ 2 đầu hè 3 xuống 49 phần trăm,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
ok bạn ơi giảm cho mình kịch bản xuống 9 phần trăm nhé,O O O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giảm bớt bóng vách 1 nhà để xe 3 xuống 38 phần trăm hộ tôi với,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O
giúp tôi giảm cửa cuốn thứ 1 phòng giám đốc xuống 40 phần trăm,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm hộ anh bóng hoa 2 ở đại sảnh 15 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm bóng hoa phòng ngủ các con xuống 19 phần trăm nữa,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giúp mình giảm công tắc 2 xuống 10 phần trăm với ạ,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
giảm bớt bóng hắt tường 4 xuống mức độ sáng 45 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
hạ thấp đèn thả 4 phòng giặt ủi xuống 16 phần trăm hộ tôi với,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O O
giúp mình giảm đèn tường thứ 4 xuống 8 phần trăm với ạ,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
hạ đèn học thứ 4 xuống mức độ sáng 10 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
mình cần sự trợ giúp trong việc giảm đèn chùm thứ 1,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,True,smart.home.decrease.level,smart.home.decrease.percentage,1111111111111111,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
đèn đứng phòng hội nghị giảm bớt 25 phần trăm,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
thôi vào việc nhé màn cửa nhìn ngứa mắt quá giảm cho anh xuống 27 phần trăm nhé à cái bóng sợi đốt nhé,O O O O O O O O O O O O O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O O O O O O O O O O O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O B-devicedevice I-devicedevice I-devicedevice O
tôi đang cần giảm mức độ đèn bóng trần phòng họp gia đình 5,O O O O O O O O O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,True,smart.home.decrease.level,smart.home.decrease.percentage,1111111111111111,O O O O O O O O O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom
giảm độ sáng mành thứ 3 ấy trợ lý ảo nó sáng quá,O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O,True,smart.home.decrease.level,smart.home.decrease.percentage,1111111111111111,O O O B-devicedevice I-devicedevice I-devicedevice O O O O O O O
giảm kịch bản về 23 phần trăm ở trong phòng chánh,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O B-roomroom I-roomroom,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O B-roomroom I-roomroom
tôi cần hạ thấp đèn thứ 1 tầng 7 đi 3 phần trăm,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
em làm ơn giúp tôi giảm đèn hoa thứ 4 xuống 18 phần trăm tôi hơi bị chói mắt,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O
em làm ơn giúp tôi giảm bình nóng lạnh 1 xuống 16 phần trăm tôi hơi bị chói mắt,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O
mình cần sự trợ giúp trong việc giảm bóng sợi đốt thứ 3,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice,True,smart.home.decrease.level,smart.home.decrease.percentage,1111111111111111,O O O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice
bạn giúp mình giảm đèn làm việc đi 2 phần trăm được không mình cảm ơn,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O
trong hành lang 2 hãy giảm bóng trụ cổng xuống 27 phần trăm,O B-roomroom I-roomroom I-roomroom O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O B-roomroom I-roomroom I-roomroom O O B-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giúp mình giảm đèn tiết kiệm điện 2 xuống 6 phần trăm với ạ,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O
giảm cho mình bóng vách 2 ở phòng tắm xuống 24 phần trăm nhé,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
em làm ơn giúp tôi giảm led 2 xuống 21 phần trăm tôi hơi bị chói mắt,O O O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O O O O B-devicedevice I-devicedevice O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O O O
giảm quạt hút mùi thứ 1 ở phòng lễ tân xuống 28 phần trăm cho mình với,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O O O
hạ xuống độ sáng đèn tranh 3 xuống 18 phần trăm,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm hộ anh loa thứ 1 ở sảnh 4 4 phần trăm,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm giúp mình đèn sợi đốt 4 tại ga ra xuống 6 phần trăm nhé,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
giúp tôi hạ thấp đèn tuýp phòng ông chủ 2 xuống 15 phần trăm,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giảm bóng sưởi phòng cuối 29 phần trăm,O B-devicedevice I-devicedevice B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O B-devicedevice I-devicedevice B-roomroom I-roomroom B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage
giảm cho mình hắt trần ở vườn xuống 11 phần trăm nhé,O O O B-devicedevice I-devicedevice O B-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,O O O B-devicedevice I-devicedevice O B-roomroom O B-change-valuesyspercentage I-change-valuesyspercentage I-change-valuesyspercentage O
hạ xuống quạt trần xuống mức độ sáng 36 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.decrease.percentage,smart.home.decrease.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
